PC1
1.071578829
1.239928093
1.057355901
0.721496496
-0.875645407
-1.285954983
-1.202021169
-1.097303503
-0.588286958
-0.106696706
0.331823581
0.947172342
1.064550836
1.86389537
1.709796413
0.422850267
-0.712081383
-1.261806205
-1.195694906
-1.151151818
-0.714325997
-0.070929451
0.260532458
0.174880755
0.983001089
1.291493761
1.297697086
0.232677419
-0.584765808
-1.21294494
-1.310321572
-1.0993376
-0.403237226
-0.274223407
0.284382319
0.621868852
1.053236113
1.462670899
1.271354399
0.475664041
-0.83176005
-1.239551176
-1.293639604
-1.061730785
-0.546380368
-0.464448367
0.407135975
0.381830619
0.725805242
1.436989657
2.09659293
0.58798738
-0.868425403
-1.243827663
-1.343059817
-1.150324653
-0.846968651
0.102458899
0.300453813
0.74820633
0.915980342
2.085462049
1.483091421
0.238047562
-0.74617879
-1.161764514
-1.292288975
-1.174087121
-0.578319905
-0.221312364
0.47854451
0.839603346
1.236107397
1.972855093
1.28488774
0.340030268
-0.792328226
-1.189937789
-1.304265303
-1.058854593
-0.546887083
-0.098884502
0.26884234
0.688198232
0.834968533
1.909343652
1.32290632
0.564437163
-0.893982514
-1.238261365
-1.254335476
-1.086828587
-0.735778426
-0.160243286
0.177901497
0.798800576
0.897985488
1.51780379
1.972418227
0.795455428
-0.646405274
-1.232652986
